"district"	"UC_GRADS"	"GRADS"	"YEAR"	"PERCENT_UC"
"4212"	62364	0	140	2006	0
"4213"	61697	24	138	2006	17.3913043478261
"4214"	67413	21	138	2006	15.2173913043478
"4215"	75127	1	138	2006	0.72463768115942
"4216"	73585	14	136	2006	10.2941176470588
"4217"	73601	0	131	2006	0
"4218"	10397	0	129	2006	0
"4219"	75580	41	128	2006	32.03125
"4220"	64014	0	127	2006	0
"4221"	75556	27	127	2006	21.259842519685
"4222"	64584	13	126	2006	10.3174603174603
"4223"	73809	33	126	2006	26.1904761904762
"4224"	63891	30	125	2006	24
"4225"	75598	51	123	2006	41.4634146341463
"4226"	64030	46	122	2006	37.7049180327869
"4227"	71068	22	120	2006	18.3333333333333
"4228"	65730	30	119	2006	25.2100840336134
"4229"	73890	24	117	2006	20.5128205128205
"4230"	75309	108	116	2006	93.1034482758621
"4231"	75366	3	114	2006	2.63157894736842
"4232"	65565	48	113	2006	42.4778761061947
"4233"	68213	25	113	2006	22.1238938053097
"4234"	75473	28	113	2006	24.7787610619469
"4235"	75382	8	112	2006	7.14285714285714
"4236"	75671	106	111	2006	95.4954954954955
"4237"	10405	0	109	2006	0
"4238"	69989	1	108	2006	0.925925925925926
"4239"	73619	33	107	2006	30.8411214953271
"4240"	10017	7	105	2006	6.66666666666667
"4241"	75168	83	104	2006	79.8076923076923
"4242"	66415	0	103	2006	0
"4243"	71399	0	101	2006	0
"4244"	64055	11	100	2006	11
"4245"	64071	24	100	2006	24
"4246"	71779	25	99	2006	25.2525252525253
"4247"	61432	30	98	2006	30.6122448979592
"4248"	62661	27	96	2006	28.125
"4249"	73932	96	96	2006	100
"4250"	10504	0	94	2006	0
"4251"	64204	0	93	2006	0
"4252"	63107	27	91	2006	29.6703296703297
"4253"	75465	0	91	2006	0
"4254"	75234	88	89	2006	98.876404494382
"4255"	10272	5	88	2006	5.68181818181818
"4256"	61598	21	84	2006	25
"4257"	72728	13	84	2006	15.4761904761905
"4258"	70656	13	82	2006	15.8536585365854
"4259"	61614	13	81	2006	16.0493827160494
"4260"	64592	43	81	2006	53.0864197530864
"4261"	75051	28	81	2006	34.5679012345679
"4262"	63040	26	80	2006	32.5
"4263"	75697	80	80	2006	100
"4264"	62588	19	79	2006	24.0506329113924
"4265"	75259	74	76	2006	97.3684210526316
"4266"	75408	21	76	2006	27.6315789473684
"4267"	71373	40	74	2006	54.0540540540541
"4268"	72686	16	73	2006	21.9178082191781
"4269"	10058	7	72	2006	9.72222222222222
"4270"	10439	0	70	2006	0
"4271"	61622	12	70	2006	17.1428571428571
"4272"	73692	0	69	2006	0
"4273"	67801	16	68	2006	23.5294117647059
"4274"	71407	0	67	2006	0
"4275"	69245	0	65	2006	0
"4276"	10090	0	64	2006	0
"4277"	10082	0	62	2006	0
"4278"	68627	2	62	2006	3.2258064516129
"4279"	10454	0	61	2006	0
"4280"	10041	0	58	2006	0
"4281"	10496	0	58	2006	0
"4282"	10587	1	58	2006	1.72413793103448
"4283"	68049	3	57	2006	5.26315789473684
"4284"	10108	0	56	2006	0
"4285"	72611	0	54	2006	0
"4286"	70730	0	53	2006	0
"4287"	10512	2	52	2006	3.84615384615385
"4288"	73361	0	51	2006	0
"4289"	71860	1	50	2006	2
"4290"	62901	3	48	2006	6.25
"4291"	75036	0	48	2006	0
"4292"	10207	0	47	2006	0
"4293"	63214	1	47	2006	2.12765957446809
"4294"	66241	21	47	2006	44.6808510638298
"4295"	70177	23	47	2006	48.936170212766
"4296"	10546	0	45	2006	0
"4297"	67157	14	44	2006	31.8181818181818
"4298"	75374	0	44	2006	0
"4299"	31617	0	43	2006	0
"4300"	10074	0	42	2006	0
"4301"	61408	8	41	2006	19.5121951219512
"4302"	62281	0	41	2006	0
"4303"	10280	0	40	2006	0
"4304"	65599	8	38	2006	21.0526315789474
"4305"	68999	36	38	2006	94.7368421052632
"4306"	10348	0	37	2006	0
"4307"	71571	18	37	2006	48.6486486486487
"4308"	75184	0	36	2006	0
"4309"	70961	6	35	2006	17.1428571428571
"4310"	10421	0	34	2006	0
"4311"	64691	18	34	2006	52.9411764705882
"4312"	61168	0	33	2006	0
"4313"	67827	0	33	2006	0
"4314"	73593	14	33	2006	42.4242424242424
"4315"	73916	32	32	2006	100
"4316"	75028	7	32	2006	21.875
"4317"	31625	0	31	2006	0
"4318"	62539	0	31	2006	0
"4319"	67405	4	31	2006	12.9032258064516
"4320"	73684	0	31	2006	0
"4321"	71134	0	30	2006	0
"4322"	10314	0	28	2006	0
"4323"	10561	0	28	2006	0
"4324"	64089	0	28	2006	0
"4325"	68189	0	27	2006	0
"4326"	61606	0	26	2006	0
"4327"	75416	19	26	2006	73.0769230769231
"4328"	75606	0	26	2006	0
"4329"	67983	4	25	2006	16
"4330"	68155	0	25	2006	0
"4331"	63289	0	24	2006	0
"4332"	68833	6	24	2006	25
"4333"	71605	0	24	2006	0
"4334"	62174	0	23	2006	0
"4335"	10116	0	22	2006	0
"4336"	73866	0	22	2006	0
"4337"	76430	22	22	2006	100
"4338"	10215	0	21	2006	0
"4339"	67892	4	21	2006	19.047619047619
"4340"	70250	20	21	2006	95.2380952380952
"4341"	63875	0	20	2006	0
"4342"	65540	0	19	2006	0
"4343"	68940	0	19	2006	0
"4344"	10231	0	18	2006	0
"4345"	10389	0	18	2006	0
"4346"	63032	17	18	2006	94.4444444444444
"4347"	63628	6	18	2006	33.3333333333333
"4348"	70706	0	18	2006	0
"4349"	72470	2	18	2006	11.1111111111111
"4350"	10173	0	17	2006	0
"4351"	10264	0	17	2006	0
"4352"	62695	16	17	2006	94.1176470588235
"4353"	65607	1	15	2006	6.66666666666667
"4354"	69765	0	15	2006	0
"4355"	10124	0	14	2006	0
"4356"	71803	0	14	2006	0
"4357"	10033	0	13	2006	0
"4358"	63248	0	13	2006	0
"4359"	10355	3	12	2006	25
"4360"	69112	0	12	2006	0
"4361"	73833	4	12	2006	33.3333333333333
"4362"	75010	3	12	2006	25
"4363"	70110	11	11	2006	100
"4364"	65896	0	10	2006	0
"4365"	10140	0	9	2006	0
"4366"	10413	0	9	2006	0
"4367"	10066	0	8	2006	0
"4368"	10165	1	8	2006	12.5
"4369"	62653	0	8	2006	0
"4370"	63297	0	8	2006	0
"4371"	75218	4	8	2006	50
"4372"	62646	1	7	2006	14.2857142857143
"4373"	66399	0	7	2006	0
"4374"	68437	0	7	2006	0
"4375"	10181	0	5	2006	0
"4376"	10223	0	5	2006	0
"4377"	65581	0	5	2006	0
"4378"	73668	0	5	2006	0
"4379"	10520	0	4	2006	0
"4380"	75150	0	4	2006	0
"4381"	10256	0	3	2006	0
"4382"	61333	0	3	2006	0
"4383"	63826	0	3	2006	0
"4384"	10470	0	2	2006	0
"4385"	10538	0	2	2006	0
"4386"	10553	1	2	2006	50
"4387"	63271	0	2	2006	0
"4388"	72744	0	2	2006	0
"4389"	72751	0	2	2006	0
"4390"	10132	0	1	2006	0
"4391"	31609	0	1	2006	0
"4392"	65557	1	1	2006	100
"4393"	64733	8207	31165	2007	26.3340285576769
"4394"	68338	2917	6778	2007	43.0362938920035
"4395"	63529	1777	6756	2007	26.3025458851391
"4396"	68411	2111	5913	2007	35.7009978014544
"4397"	64725	1929	5054	2007	38.1677878907796
"4398"	69427	1867	4855	2007	38.4552008238929
"4399"	67652	1174	4776	2007	24.5812395309883
"4400"	68130	2966	4707	2007	63.0125345230508
"4401"	64246	862	4013	2007	21.4801893845004
"4402"	68478	2096	3905	2007	53.6747759282971
"4403"	65136	1461	3898	2007	37.4807593637763
"4404"	62166	1456	3867	2007	37.6519265580553
"4405"	66431	1279	3796	2007	33.6933614330875
"4406"	67447	1271	3757	2007	33.8301836571733
"4407"	67314	1518	3751	2007	40.4692082111437
"4408"	66464	1517	3548	2007	42.7564825253664
"4409"	66548	1905	3336	2007	57.1043165467626
"4410"	67033	1315	3250	2007	40.4615384615385
"4411"	66514	1142	3157	2007	36.1735825150459
"4412"	72546	881	2930	2007	30.0682593856655
"4413"	66522	965	2886	2007	33.4372834372834
"4414"	71175	760	2877	2007	26.4164059784498
"4415"	67215	1052	2717	2007	38.7191755612808
"4416"	65128	918	2672	2007	34.3562874251497
"4417"	68296	1569	2566	2007	61.1457521434139
"4418"	73635	1063	2478	2007	42.8974979822437
"4419"	67876	447	2406	2007	18.5785536159601
"4420"	66670	802	2404	2007	33.3610648918469
"4421"	67678	547	2377	2007	23.012200252419
"4422"	69468	1640	2375	2007	69.0526315789474
"4423"	67439	996	2360	2007	42.2033898305085
"4424"	62117	1185	2283	2007	51.9053876478318
"4425"	64568	932	2255	2007	41.330376940133
"4426"	61754	821	2235	2007	36.7337807606264
"4427"	61176	1022	2190	2007	46.6666666666667
"4428"	73650	1329	2167	2007	61.3290263036456
"4429"	67710	222	2123	2007	10.456900612341
"4430"	68452	508	2094	2007	24.2597898758357
"4431"	65060	1059	2085	2007	50.7913669064748
"4432"	65789	396	2080	2007	19.0384615384615
"4433"	66621	780	2066	2007	37.7541142303969
"4434"	68346	1421	2017	2007	70.4511650966782
"4435"	61259	837	1992	2007	42.0180722891566
"4436"	66928	830	1970	2007	42.1319796954315
"4437"	75192	782	1957	2007	39.9591211037302
"4438"	66647	816	1952	2007	41.8032786885246
"4439"	61804	1180	1930	2007	61.139896373057
"4440"	73759	862	1915	2007	45.0130548302872
"4441"	64808	293	1883	2007	15.5602761550717
"4442"	67124	492	1850	2007	26.5945945945946
"4443"	69666	760	1841	2007	41.2819120043455
"4444"	69047	1002	1838	2007	54.5157780195865
"4445"	64519	594	1774	2007	33.4836527621195
"4446"	67058	527	1748	2007	30.1487414187643
"4447"	68106	645	1742	2007	37.0264064293915
"4448"	75713	754	1726	2007	43.6848203939745
"4449"	64212	628	1675	2007	37.4925373134328
"4450"	61796	33	1673	2007	1.97250448296473
"4451"	70920	396	1664	2007	23.7980769230769
"4452"	69062	823	1652	2007	49.818401937046
"4453"	61853	764	1623	2007	47.0733210104744
"4454"	64451	446	1620	2007	27.5308641975309
"4455"	67843	532	1604	2007	33.1670822942643
"4456"	68585	512	1597	2007	32.0601127113338
"4457"	66159	422	1581	2007	26.6919671094244
"4458"	68676	201	1574	2007	12.7700127064803
"4459"	73460	60	1570	2007	3.82165605095541
"4460"	69401	560	1547	2007	36.1990950226244
"4461"	67934	69	1503	2007	4.59081836327345
"4462"	69286	606	1498	2007	40.4539385847797
"4463"	64907	500	1480	2007	33.7837837837838
"4464"	72256	502	1474	2007	34.0569877883311
"4465"	66597	621	1473	2007	42.1588594704684
"4466"	61630	1031	1455	2007	70.8591065292096
"4467"	64337	436	1454	2007	29.9862448418157
"4468"	72603	398	1449	2007	27.4672187715666
"4469"	67850	297	1443	2007	20.5821205821206
"4470"	67363	122	1438	2007	8.48400556328234
"4471"	67207	290	1431	2007	20.2655485674354
"4472"	73445	353	1424	2007	24.7893258426966
"4473"	67082	288	1382	2007	20.8393632416787
"4474"	68593	497	1373	2007	36.1981063364894
"4475"	64840	435	1365	2007	31.8681318681319
"4476"	69310	299	1347	2007	22.1974758723088
"4477"	75176	314	1327	2007	23.6623963828184
"4478"	10306	0	1312	2007	0
"4479"	75200	447	1276	2007	35.0313479623824
"4480"	70136	248	1270	2007	19.5275590551181
"4481"	70540	469	1266	2007	37.0458135860979
"4482"	64287	237	1256	2007	18.8694267515924
"4483"	75101	771	1253	2007	61.5323224261772
"4484"	75044	134	1236	2007	10.8414239482201
"4485"	61721	404	1220	2007	33.1147540983607
"4486"	73643	527	1220	2007	43.1967213114754
"4487"	61192	423	1204	2007	35.1328903654485
"4488"	67173	331	1202	2007	27.5374376039933
"4489"	61648	277	1200	2007	23.0833333333333
"4490"	72652	463	1170	2007	39.5726495726496
"4491"	75499	268	1162	2007	23.0636833046472
"4492"	68924	708	1158	2007	61.139896373057
"4493"	64436	417	1149	2007	36.2924281984334
"4494"	67330	412	1149	2007	35.8572671888599
"4495"	75069	229	1129	2007	20.2834366696191
"4496"	64881	446	1120	2007	39.8214285714286
"4497"	67090	291	1100	2007	26.4545454545455
"4498"	73569	195	1095	2007	17.8082191780822
"4499"	75523	184	1093	2007	16.8344007319305
"4500"	75077	206	1082	2007	19.0388170055453
"4501"	61200	465	1058	2007	43.9508506616257
"4502"	64865	794	1044	2007	76.0536398467433
"4503"	66266	307	1033	2007	29.7192642787996
"4504"	69799	628	1029	2007	61.0301263362488
"4505"	75242	145	1022	2007	14.187866927593
"4506"	67686	269	1017	2007	26.4503441494592
"4507"	64303	211	1012	2007	20.8498023715415
"4508"	64683	515	1011	2007	50.9396636993076
"4509"	66977	207	1008	2007	20.5357142857143
"4510"	66894	349	999	2007	34.9349349349349
"4511"	73791	436	990	2007	44.040404040404
"4512"	75739	213	982	2007	21.6904276985743
"4513"	64352	297	970	2007	30.6185567010309
"4514"	65243	209	947	2007	22.0696937697994
"4515"	65482	681	947	2007	71.9112988384372
"4516"	61424	312	933	2007	33.4405144694534
"4517"	64261	554	931	2007	59.5059076262084
"4518"	73452	305	927	2007	32.9018338727077
"4519"	64980	0	913	2007	0
"4520"	70581	195	912	2007	21.3815789473684
"4521"	69823	361	895	2007	40.3351955307263
"4522"	72249	189	890	2007	21.2359550561798
"4523"	73437	29	889	2007	3.26209223847019
"4524"	68759	268	887	2007	30.2142051860203
"4525"	61242	376	869	2007	43.2681242807825
"4526"	63115	283	864	2007	32.7546296296296
"4527"	69674	319	854	2007	37.3536299765808
"4528"	64329	229	848	2007	27.0047169811321
"4529"	70573	206	848	2007	24.2924528301887
"4530"	69641	632	845	2007	74.792899408284
"4531"	66357	308	836	2007	36.8421052631579
"4532"	73676	154	828	2007	18.5990338164251
"4533"	70862	189	825	2007	22.9090909090909
"4534"	63412	216	795	2007	27.1698113207547
"4535"	61309	278	787	2007	35.3240152477764
"4536"	61119	412	778	2007	52.9562982005141
"4537"	61143	457	777	2007	58.8159588159588
"4538"	75085	270	768	2007	35.15625
"4539"	73551	174	759	2007	22.9249011857708
"4540"	71464	177	757	2007	23.3817701453104
"4541"	73387	306	756	2007	40.4761904761905
"4542"	69534	570	751	2007	75.8988015978695
"4543"	69609	505	748	2007	67.5133689839572
"4544"	10199	255	741	2007	34.412955465587
"4545"	73924	395	733	2007	53.8881309686221
"4546"	64873	260	730	2007	35.6164383561644
"4547"	64774	622	729	2007	85.3223593964335
"4548"	73965	96	724	2007	13.2596685082873
"4549"	64527	193	721	2007	26.7683772538141
"4550"	69070	261	704	2007	37.0738636363636
"4551"	64634	561	700	2007	80.1428571428571
"4552"	75283	0	695	2007	0
"4553"	10298	49	687	2007	7.13245997088792
"4554"	61150	393	686	2007	57.2886297376093
"4555"	63925	87	681	2007	12.7753303964758
"4556"	73957	0	672	2007	0
"4557"	65094	191	656	2007	29.1158536585366
"4558"	68122	178	649	2007	27.4268104776579
"4559"	72678	421	646	2007	65.1702786377709
"4560"	69484	172	642	2007	26.791277258567
"4561"	71043	140	638	2007	21.9435736677116
"4562"	66951	56	637	2007	8.79120879120879
"4563"	67538	230	628	2007	36.624203821656
"4564"	64576	246	622	2007	39.5498392282958
"4565"	68809	294	617	2007	47.6499189627229
"4566"	69229	274	616	2007	44.4805194805195
"4567"	73940	343	616	2007	55.6818181818182
"4568"	75341	243	610	2007	39.8360655737705
"4569"	69583	230	605	2007	38.0165289256198
"4570"	67959	138	603	2007	22.8855721393035
"4571"	64378	219	600	2007	36.5
"4572"	64311	367	596	2007	61.5771812080537
"4573"	70607	235	591	2007	39.7631133671743
"4574"	61515	152	586	2007	25.938566552901
"4575"	62414	170	580	2007	29.3103448275862
"4576"	72710	233	579	2007	40.2417962003454
"4577"	75333	491	578	2007	84.9480968858132
"4578"	64394	311	576	2007	53.9930555555556
"4579"	64279	131	568	2007	23.0633802816901
"4580"	67777	117	566	2007	20.6713780918728
"4581"	62265	0	556	2007	0
"4582"	61291	264	555	2007	47.5675675675676
"4583"	68569	201	555	2007	36.2162162162162
"4584"	72736	78	554	2007	14.0794223826715
"4585"	66449	278	539	2007	51.5769944341373
"4586"	75457	66	539	2007	12.2448979591837
"4587"	63099	87	536	2007	16.2313432835821
"4588"	65417	242	536	2007	45.1492537313433
"4589"	65052	268	531	2007	50.4708097928437
"4590"	75291	179	531	2007	33.7099811676083
"4591"	66092	229	518	2007	44.2084942084942
"4592"	67355	80	515	2007	15.5339805825243
"4593"	68304	159	514	2007	30.9338521400778
"4594"	65755	5	494	2007	1.01214574898785
"4595"	61788	54	481	2007	11.2266112266112
"4596"	73882	93	471	2007	19.7452229299363
"4597"	64790	67	464	2007	14.4396551724138
"4598"	61234	134	452	2007	29.646017699115
"4599"	65466	230	450	2007	51.1111111111111
"4600"	65615	86	449	2007	19.1536748329621
"4601"	69856	64	446	2007	14.3497757847534
"4602"	67249	75	444	2007	16.8918918918919
"4603"	71639	78	442	2007	17.6470588235294
"4604"	75531	117	437	2007	26.7734553775744
"4605"	64444	152	433	2007	35.1039260969977
"4606"	73825	100	429	2007	23.3100233100233
"4607"	73973	81	422	2007	19.1943127962085
"4608"	63982	155	420	2007	36.9047619047619
"4609"	63081	105	413	2007	25.4237288135593
"4610"	68700	127	406	2007	31.2807881773399
"4611"	73874	267	400	2007	66.75
"4612"	64659	302	398	2007	75.8793969849246
"4613"	73742	66	397	2007	16.624685138539
"4614"	62687	0	377	2007	0
"4615"	61531	78	376	2007	20.7446808510638
"4616"	75572	32	375	2007	8.53333333333333
"4617"	70565	110	371	2007	29.6495956873315
"4618"	75564	82	370	2007	22.1621621621622
"4619"	66068	42	365	2007	11.5068493150685
"4620"	65029	216	364	2007	59.3406593406593
"4621"	61903	72	359	2007	20.0557103064067
"4622"	62430	47	358	2007	13.1284916201117
"4623"	66993	100	358	2007	27.9329608938547
"4624"	71217	89	358	2007	24.8603351955307
"4625"	63826	80	355	2007	22.5352112676056
"4626"	75515	93	345	2007	26.9565217391304
"4627"	75614	152	340	2007	44.7058823529412
"4628"	72389	66	337	2007	19.5845697329377
"4629"	73981	72	336	2007	21.4285714285714
"4630"	61739	98	333	2007	29.4294294294294
"4631"	72694	85	330	2007	25.7575757575758
"4632"	67868	94	327	2007	28.7461773700306
"4633"	75093	129	327	2007	39.4495412844037
"4634"	64535	53	323	2007	16.4086687306502
"4635"	70953	111	319	2007	34.7962382445141
"4636"	75358	71	316	2007	22.4683544303797
"4637"	67611	105	314	2007	33.4394904458599
"4638"	61127	186	310	2007	60
"4639"	76414	116	300	2007	38.6666666666667
"4640"	10249	33	298	2007	11.0738255033557
"4641"	72595	75	296	2007	25.3378378378378
"4642"	64964	265	293	2007	90.4436860068259
"4643"	61564	71	287	2007	24.7386759581882
"4644"	64295	112	283	2007	39.5759717314488
"4645"	64469	111	283	2007	39.2226148409894
"4646"	69807	106	281	2007	37.7224199288256
"4647"	72520	241	279	2007	86.3799283154122
"4648"	32276	0	275	2007	0
"4649"	66944	137	275	2007	49.8181818181818
"4650"	70532	68	271	2007	25.0922509225092
"4651"	63859	63	269	2007	23.4200743494424
"4652"	10447	66	261	2007	25.2873563218391
"4653"	63776	53	254	2007	20.8661417322835
"4654"	66985	55	254	2007	21.6535433070866
"4655"	69328	116	253	2007	45.8498023715415
"4656"	70524	0	252	2007	0
"4657"	66555	156	250	2007	62.4
"4658"	61556	109	247	2007	44.1295546558704
"4659"	62257	110	246	2007	44.7154471544715
"4660"	72454	52	244	2007	21.3114754098361
"4661"	62810	89	242	2007	36.7768595041322
"4662"	67637	122	242	2007	50.4132231404959
"4663"	68171	31	242	2007	12.8099173553719
"4664"	68502	48	242	2007	19.8347107438017
"4665"	75267	39	242	2007	16.1157024793388
"4666"	10157	8	239	2007	3.34728033472803
"4667"	68841	110	238	2007	46.218487394958
"4668"	68031	123	235	2007	52.3404255319149
"4669"	75440	50	232	2007	21.551724137931
"4670"	61275	195	231	2007	84.4155844155844
"4671"	61820	58	227	2007	25.5506607929515
"4672"	71860	73	225	2007	32.4444444444444
"4673"	10330	5	222	2007	2.25225225225225
"4674"	71993	41	222	2007	18.4684684684685
"4675"	62125	26	221	2007	11.7647058823529
"4676"	62521	93	217	2007	42.8571428571429
"4677"	10371	0	215	2007	0
"4678"	71928	65	212	2007	30.6603773584906
"4679"	63818	43	211	2007	20.3791469194313
"4680"	64139	48	211	2007	22.7488151658768
"4681"	63263	82	204	2007	40.1960784313725
"4682"	75432	190	204	2007	93.1372549019608
"4683"	71449	69	203	2007	33.9901477832512
"4684"	73999	46	202	2007	22.7722772277228
"4685"	69146	43	200	2007	21.5
"4686"	64709	171	199	2007	85.929648241206
"4687"	68890	103	198	2007	52.020202020202
"4688"	75275	71	196	2007	36.2244897959184
"4689"	66969	33	194	2007	17.0103092783505
"4690"	75390	61	194	2007	31.4432989690722
"4691"	75507	2	194	2007	1.03092783505155
"4692"	65987	91	190	2007	47.8947368421053
"4693"	75556	47	188	2007	25
"4694"	65532	55	187	2007	29.4117647058824
"4695"	68650	57	186	2007	30.6451612903226
"4696"	67181	25	185	2007	13.5135135135135
"4697"	65201	29	184	2007	15.7608695652174
"4698"	71506	42	183	2007	22.9508196721311
"4699"	67413	32	180	2007	17.7777777777778
"4700"	75317	46	180	2007	25.5555555555556
"4701"	73783	24	177	2007	13.5593220338983
"4702"	62364	35	176	2007	19.8863636363636
"4703"	64014	0	173	2007	0
"4704"	70516	46	173	2007	26.5895953757225
"4705"	72413	0	166	2007	0
"4706"	63164	45	164	2007	27.4390243902439
"4707"	70466	13	163	2007	7.97546012269939
"4708"	75366	35	163	2007	21.4723926380368
"4709"	62158	83	160	2007	51.875
"4710"	63677	22	160	2007	13.75
"4711"	64022	9	160	2007	5.625
"4712"	75549	41	160	2007	25.625
"4713"	73601	51	159	2007	32.0754716981132
"4714"	10397	0	153	2007	0
"4715"	65730	20	153	2007	13.0718954248366
"4716"	68163	38	153	2007	24.8366013071895
"4717"	65623	43	151	2007	28.476821192053
"4718"	63149	68	150	2007	45.3333333333333
"4719"	73908	0	149	2007	0
"4720"	10504	0	148	2007	0
"4721"	65698	49	145	2007	33.7931034482759
"4722"	75127	0	144	2007	0
"4723"	68577	59	143	2007	41.2587412587413
"4724"	72280	60	143	2007	41.958041958042
"4725"	73619	50	143	2007	34.965034965035
"4726"	73585	9	140	2007	6.42857142857143
"4727"	75580	41	137	2007	29.9270072992701
"4728"	73809	29	136	2007	21.3235294117647
"4729"	75309	0	135	2007	0
"4730"	63685	42	133	2007	31.5789473684211
"4731"	75481	40	132	2007	30.3030303030303
"4732"	75325	27	131	2007	20.6106870229008
"4733"	75408	39	131	2007	29.7709923664122
"4734"	75598	45	131	2007	34.3511450381679
"4735"	66134	7	130	2007	5.38461538461539
"4736"	71068	23	129	2007	17.8294573643411
"4737"	72702	0	129	2007	0
"4738"	72769	39	129	2007	30.2325581395349
"4739"	65565	43	127	2007	33.8582677165354
"4740"	64584	8	126	2007	6.34920634920635
"4741"	75473	16	126	2007	12.6984126984127
"4742"	64055	21	124	2007	16.9354838709677
"4743"	71779	0	124	2007	0
"4744"	73890	21	122	2007	17.2131147540984
"4745"	61697	7	120	2007	5.83333333333333
"4746"	62661	1	120	2007	0.833333333333333
"4747"	71399	32	119	2007	26.890756302521
"4748"	63891	34	118	2007	28.8135593220339
"4749"	64204	24	117	2007	20.5128205128205
"4750"	68627	0	115	2007	0
"4751"	75382	0	115	2007	0
"4752"	66290	52	111	2007	46.8468468468468
"4753"	75168	105	108	2007	97.2222222222222
"4754"	75671	107	107	2007	100
"4755"	10439	25	104	2007	24.0384615384615
"4756"	64030	22	100	2007	22
"4757"	69989	10	97	2007	10.3092783505155
"4758"	71407	0	97	2007	0
"4759"	75234	0	97	2007	0
"4760"	61614	22	94	2007	23.4042553191489
"4761"	68213	23	92	2007	25
"4762"	69245	0	92	2007	0
"4763"	61432	29	88	2007	32.9545454545455
"4764"	73692	0	87	2007	0
"4765"	75259	84	85	2007	98.8235294117647
"4766"	10041	0	84	2007	0
"4767"	62588	25	83	2007	30.1204819277108
"4768"	64071	17	83	2007	20.4819277108434
"4769"	70656	30	83	2007	36.144578313253
"4770"	10058	3	81	2007	3.7037037037037
"4771"	10017	9	80	2007	11.25
"4772"	61598	14	78	2007	17.9487179487179
"4773"	64592	42	77	2007	54.5454545454545
"4774"	73932	0	77	2007	0
"4775"	10090	0	76	2007	0
"4776"	72686	24	76	2007	31.5789473684211
"4777"	75465	0	76	2007	0
"4778"	71373	0	74	2007	0
"4779"	63107	17	73	2007	23.2876712328767
"4780"	10405	0	72	2007	0
"4781"	75051	2	72	2007	2.77777777777778
"4782"	63040	27	67	2007	40.2985074626866
"4783"	10272	0	64	2007	0
"4784"	10421	0	63	2007	0
"4785"	10561	0	62	2007	0
"4786"	62539	0	62	2007	0
"4787"	76455	35	60	2007	58.3333333333333
"4788"	10546	0	59	2007	0
"4789"	70904	31	59	2007	52.5423728813559
"4790"	10587	0	58	2007	0
"4791"	62901	0	58	2007	0
"4792"	65581	24	58	2007	41.3793103448276
"4793"	61168	15	57	2007	26.3157894736842
"4794"	68049	6	57	2007	10.5263157894737
"4795"	67157	20	56	2007	35.7142857142857
"4796"	72728	1	56	2007	1.78571428571429
"4797"	10108	0	54	2007	0
"4798"	10215	0	54	2007	0
"4799"	68999	14	54	2007	25.9259259259259
"4800"	10074	0	51	2007	0
"4801"	10496	0	51	2007	0
"4802"	61622	15	51	2007	29.4117647058824
"4803"	67801	14	48	2007	29.1666666666667
"4804"	73593	18	47	2007	38.2978723404255
"4805"	70177	17	46	2007	36.9565217391304
"4806"	10124	18	44	2007	40.9090909090909
"4807"	61408	0	44	2007	0
"4808"	67827	0	44	2007	0
"4809"	63214	2	43	2007	4.65116279069767
"4810"	73361	0	43	2007	0
"4811"	70730	0	42	2007	0
"4812"	62281	0	41	2007	0
"4813"	64691	40	41	2007	97.5609756097561
"4814"	68189	0	41	2007	0
"4815"	73916	15	41	2007	36.5853658536585
"4816"	10454	0	40	2007	0
"4817"	65599	12	40	2007	30
"4818"	71134	1	40	2007	2.5
"4819"	75184	0	40	2007	0
"4820"	61606	0	39	2007	0
"4821"	70961	5	39	2007	12.8205128205128
"4822"	10207	0	38	2007	0
"4823"	63875	0	38	2007	0
"4824"	69112	0	38	2007	0
"4825"	73668	0	38	2007	0
"4826"	66241	17	36	2007	47.2222222222222
"4827"	67983	0	36	2007	0
"4828"	75028	9	36	2007	25
"4829"	75036	0	36	2007	0
"4830"	75374	0	36	2007	0
"4831"	10348	0	34	2007	0
"4832"	10470	0	34	2007	0
"4833"	71605	0	34	2007	0
"4834"	10280	0	33	2007	0
"4835"	72611	1	33	2007	3.03030303030303
"4836"	75606	0	31	2007	0
"4837"	10314	0	30	2007	0
"4838"	65540	0	30	2007	0
"4839"	68155	0	30	2007	0
"4840"	10389	0	29	2007	0
"4841"	71571	6	29	2007	20.6896551724138
"4842"	69765	0	28	2007	0
"4843"	10512	0	24	2007	0
"4844"	63628	0	23	2007	0
"4845"	67892	8	23	2007	34.7826086956522
"4846"	70706	0	23	2007	0
"4847"	63289	0	22	2007	0
"4848"	72470	0	21	2007	0
"4849"	10231	0	20	2007	0
"4850"	62927	0	20	2007	0
"4851"	63032	1	20	2007	5
"4852"	70110	1	20	2007	5
"4853"	70250	0	19	2007	0
"4854"	75010	14	19	2007	73.6842105263158
"4855"	63248	9	18	2007	50
"4856"	68940	0	18	2007	0
"4857"	10264	0	17	2007	0
"4858"	65607	0	17	2007	0
"4859"	62174	0	16	2007	0
"4860"	75416	0	16	2007	0
"4861"	64089	0	15	2007	0
"4862"	73684	0	15	2007	0
"4863"	73866	0	15	2007	0
"4864"	31617	0	14	2007	0
"4865"	65896	3	14	2007	21.4285714285714
"4866"	68437	0	14	2007	0
"4867"	68833	2	14	2007	14.2857142857143
"4868"	10363	0	13	2007	0
"4869"	71803	0	13	2007	0
