"District Code"	"District Name"	"AVG_PR_FRPM"	"Year"
"4860"	"75028"	"Mountain Valley Unified"	0.780941558441558	2008
"4861"	"76513"	"Trinity Alps Unified"	0.777290142807384	2008
"4862"	"10546"	"Tulare County Office of Education"	0.741780824940619	2008
"4863"	"71795"	"Allensworth Elementary"	1	2008
"4864"	"71811"	"Alta Vista Elementary"	1	2008
"4865"	"71829"	"Buena Vista Elementary"	0.585492227979275	2008
"4866"	"71837"	"Burton Elementary"	0.586645997118915	2008
"4867"	"71845"	"Citrus South Tule Elementary"	0.636363636363636	2008
"4868"	"71852"	"Columbine Elementary"	0.442211055276382	2008
"4869"	"71860"	"Cutler-Orosi Joint Unified"	0.931788275921436	2008
"4870"	"71894"	"Ducor Union Elementary"	0.875675675675676	2008
"4871"	"71902"	"Earlimart Elementary"	0.949878393100977	2008
"4872"	"71910"	"Exeter Union Elementary"	0.65385021066529	2008
"4873"	"71944"	"Hope Elementary"	0.6	2008
"4874"	"71951"	"Hot Springs Elementary"	0.25	2008
"4875"	"71969"	"Kings River Union Elementary"	0.825301204819277	2008
"4876"	"71985"	"Liberty Elementary"	0.564885496183206	2008
"4877"	"71993"	"Lindsay Unified"	0.798757017891822	2008
"4878"	"72009"	"Monson-Sultana Joint Union Elementary"	0.761363636363636	2008
"4879"	"72017"	"Oak Valley Union Elementary"	0.698275862068966	2008
"4880"	"72025"	"Outside Creek Elementary"	0.590551181102362	2008
"4881"	"72033"	"Palo Verde Union Elementary"	0.715017064846416	2008
"4882"	"72041"	"Pixley Union Elementary"	0.960676328502415	2008
"4883"	"72082"	"Richgrove Elementary"	0.948611111111111	2008
"4884"	"72090"	"Rockford Elementary"	0.5	2008
"4885"	"72108"	"Saucelito Elementary"	0.63953488372093	2008
"4886"	"72116"	"Sequoia Union Elementary"	0.350453172205438	2008
"4887"	"72132"	"Springville Union Elementary"	0.259052924791086	2008
"4888"	"72140"	"Stone Corral Elementary"	1	2008
"4889"	"72157"	"Strathmore Union Elementary"	0.964807436918991	2008
"4890"	"72173"	"Sundale Union Elementary"	0.44017094017094	2008
"4891"	"72181"	"Sunnyside Union Elementary"	0.846341463414634	2008
"4892"	"72199"	"Terra Bella Union Elementary"	0.944175177427731	2008
"4893"	"72207"	"Three Rivers Union Elementary"	0.320987654320988	2008
"4894"	"72223"	"Traver Joint Elementary"	0.914285714285714	2008
"4895"	"72249"	"Tulare Joint Union High"	0.732490099568709	2008
"4896"	"72264"	"Waukena Joint Union Elementary"	0.774774774774775	2008
"4897"	"72272"	"Woodlake Union Elementary"	0.856010116771723	2008
"4898"	"72280"	"Woodlake Union High"	0.910619900133967	2008
"4899"	"72298"	"Woodville Union Elementary"	1	2008
"4900"	"75325"	"Farmersville Unified"	0.896563493837182	2008
"4901"	"72330"	"Chinese Camp Elementary"	0.882352941176471	2008
"4902"	"72348"	"Columbia Union"	0.445561139028476	2008
"4903"	"72355"	"Curtis Creek Elementary"	0.479486848336132	2008
"4904"	"72363"	"Jamestown Elementary"	0.356803018702833	2008
"4905"	"72371"	"Sonora Elementary"	0.724383916990921	2008
"4906"	"72389"	"Sonora Union High"	0.275218939093558	2008
"4907"	"72405"	"Summerville Elementary"	0.719086021505376	2008
"4908"	"72413"	"Summerville Union High"	0.52101796053409	2008
"4909"	"72421"	"Twain Harte-Long Barn Union Elementary"	0.239566250742721	2008
"4910"	"10561"	"Ventura County Office of Education"	0.605277977836863	2008
"4911"	"72447"	"Briggs Elementary"	0.64568868980963	2008
"4912"	"72454"	"Fillmore Unified"	0.715003498737801	2008
"4913"	"72462"	"Hueneme Elementary"	0.688663335667729	2008
"4914"	"72470"	"Mesa Union Elementary"	0.24486301369863	2008
"4915"	"72504"	"Mupu Elementary"	0.480314960629921	2008
"4916"	"72512"	"Ocean View Elementary"	0.817249903452277	2008
"4917"	"72546"	"Oxnard Union High"	0.424299868456874	2008
"4918"	"72553"	"Pleasant Valley"	0.265523956410873	2008
"4919"	"72561"	"Rio Elementary"	0.621252594783348	2008
"4920"	"72579"	"Santa Clara Elementary"	0.240740740740741	2008
"4921"	"72587"	"Santa Paula Elementary"	0.807381206855833	2008
"4922"	"72595"	"Santa Paula Union High"	0.725633517475008	2008
"4923"	"72603"	"Simi Valley Unified"	0.269163318100035	2008
"4924"	"72611"	"Somis Union"	0.357495153381229	2008
"4925"	"73759"	"Conejo Valley Unified"	0.206643292503336	2008
"4926"	"73940"	"Moorpark Unified"	0.32190044684859	2008
"4927"	"10579"	"Yolo County Office of Education"	0.669307819839735	2008
"4928"	"72678"	"Davis Joint Unified"	0.176948147311264	2008
"4929"	"72694"	"Washington Unified"	0.683767212273961	2008
"4930"	"72702"	"Winters Joint Unified"	0.535923930327732	2008
"4931"	"72710"	"Woodland Joint Unified"	0.642337365060252	2008
"4932"	"10587"	"Yuba County Office of Education"	0.730178176813022	2008
"4933"	"72728"	"Camptonville Elementary"	0.488956206468848	2008
"4934"	"72736"	"Marysville Joint Unified"	0.622950708806787	2008
"4935"	"72744"	"Plumas Lake Elementary"	0.289840739128381	2008
"4936"	"72751"	"Wheatland Elementary"	0.441513432304796	2008
"4937"	"72769"	"Wheatland Union High"	0.27588885677121	2008
"4938"	"10017"	"Alameda County Office of Education"	0.605861028205983	2009
"4939"	"61119"	"Alameda City Unified"	0.377899679965145	2009
"4940"	"61127"	"Albany City Unified"	0.202737774210686	2009
"4941"	"61143"	"Berkeley Unified"	0.472125502620747	2009
"4942"	"61150"	"Castro Valley Unified"	0.229072859395714	2009
"4943"	"61168"	"Emery Unified"	0.752106329467654	2009
"4944"	"61176"	"Fremont Unified"	0.213417965615442	2009
"4945"	"61192"	"Hayward Unified"	0.670267296370269	2009
"4946"	"61200"	"Livermore Valley Joint Unified"	0.300203786891817	2009
"4947"	"61218"	"Mountain House Elementary"	0.666666666666667	2009
"4948"	"61234"	"Newark Unified"	0.516893670398504	2009
"4949"	"61242"	"New Haven Unified"	0.450398860206859	2009
"4950"	"61259"	"Oakland Unified"	0.68356735707442	2009
"4951"	"61275"	"Piedmont City Unified"	0.0138435790214865	2009
"4952"	"61291"	"San Leandro Unified"	0.570474334886945	2009
"4953"	"61309"	"San Lorenzo Unified"	0.557396552179434	2009
"4954"	"75093"	"Dublin Unified"	0.117714378263378	2009
"4955"	"75101"	"Pleasanton Unified"	0.0903434751800638	2009
"4956"	"75119"	"Sunol Glen Unified"	1	2009
"4957"	"76372"	"SBE -  Livermore Valley Charter"	0.0258426966292135	2009
"4958"	"10025"	"Alpine County Office of Education"	1	2009
"4959"	"61333"	"Alpine County Unified"	0.457142857142857	2009
"4960"	"10033"	"Amador County Office of Education"	0.591934436871146	2009
"4961"	"73981"	"Amador County Unified"	0.378889729166017	2009
"4962"	"10041"	"Butte County Office of Education"	0.686998931950628	2009
"4963"	"61382"	"Bangor Union Elementary"	0.6015625	2009
"4964"	"61408"	"Biggs Unified"	0.750743339214577	2009
"4965"	"61424"	"Chico Unified"	0.481732033941523	2009
"4966"	"61432"	"Durham Unified"	0.322024558692184	2009
"4967"	"61440"	"Feather Falls Union Elementary"	1	2009
"4968"	"61457"	"Golden Feather Union Elementary"	0.782400377905996	2009
"4969"	"61499"	"Manzanita Elementary"	0.449477351916376	2009
"4970"	"61507"	"Oroville City Elementary"	0.759135729335337	2009
"4971"	"61515"	"Oroville Union High"	0.761226166411372	2009
"4972"	"61523"	"Palermo Union Elementary"	0.535655141965822	2009
"4973"	"61531"	"Paradise Unified"	0.469663104013243	2009
"4974"	"61549"	"Thermalito Union Elementary"	0.913081022250336	2009
"4975"	"73379"	"Pioneer Union Elementary"	0.9	2009
"4976"	"75507"	"Gridley Unified"	0.806480782876221	2009
"4977"	"10058"	"Calaveras County Office of Education"	0.681384893490755	2009
"4978"	"61556"	"Bret Harte Union High"	0.556267402013279	2009
"4979"	"61564"	"Calaveras Unified"	0.521189416038907	2009
"4980"	"61572"	"Mark Twain Union Elementary"	0.358331726752779	2009
"4981"	"61580"	"Vallecito Union"	0.216766306856075	2009
"4982"	"10066"	"Colusa County Office of Education"	0.941635061104088	2009
"4983"	"61598"	"Colusa Unified"	0.52163079706954	2009
"4984"	"61606"	"Maxwell Unified"	0.66029255238269	2009
"4985"	"61614"	"Pierce Joint Unified"	0.646643049220704	2009
"4986"	"61622"	"Williams Unified"	0.786741601041255	2009
"4987"	"10074"	"Contra Costa County Office of Education"	0.580422162531055	2009
"4988"	"61630"	"Acalanes Union High"	0.0440183799616385	2009
"4989"	"61648"	"Antioch Unified"	0.541059955102836	2009
"4990"	"61655"	"Brentwood Union Elementary"	0.289933819320647	2009
"4991"	"61663"	"Byron Union Elementary"	0.267950166293913	2009
"4992"	"61671"	"Canyon Elementary"	0.101449275362319	2009
"4993"	"61697"	"John Swett Unified"	0.437175149120994	2009
"4994"	"61705"	"Knightsen Elementary"	0.283591770548292	2009
"4995"	"61713"	"Lafayette Elementary"	0.0209038990002517	2009
"4996"	"61721"	"Liberty Union High"	0.228716694246736	2009
"4997"	"61739"	"Martinez Unified"	0.280982669892204	2009
"4998"	"61747"	"Moraga Elementary"	0.00939695790604677	2009
"4999"	"61754"	"Mt. Diablo Unified"	0.434884156687836	2009
"5000"	"61762"	"Oakley Union Elementary"	0.509372891247805	2009
"5001"	"61770"	"Orinda Union Elementary"	0.011214506969623	2009
"5002"	"61788"	"Pittsburg Unified"	0.802654740894568	2009
"5003"	"61796"	"West Contra Costa Unified"	0.673589611878086	2009
"5004"	"61804"	"San Ramon Valley Unified"	0.0331852777222984	2009
"5005"	"61812"	"Walnut Creek Elementary"	0.123143365736919	2009
"5006"	"10082"	"Del Norte County Office of Education"	0.797138349708443	2009
"5007"	"61820"	"Del Norte County Unified"	0.682375418143456	2009
"5008"	"10090"	"El Dorado County Office of Education"	0.555974273942317	2009
"5009"	"61838"	"Buckeye Union Elementary"	0.140661746793559	2009
"5010"	"61846"	"Camino Union Elementary"	0.492027334851936	2009
"5011"	"61853"	"El Dorado Union High"	0.291226661755647	2009
"5012"	"61879"	"Gold Oak Union Elementary"	0.316034963166533	2009
"5013"	"61887"	"Gold Trail Union Elementary"	0.252484472049689	2009
"5014"	"61895"	"Indian Diggings Elementary"	0.173913043478261	2009
"5015"	"61903"	"Lake Tahoe Unified"	0.619688879181066	2009
"5016"	"61911"	"Latrobe"	0.5	2009
"5017"	"61929"	"Mother Lode Union Elementary"	0.470516247826082	2009
"5018"	"61945"	"Pioneer Union Elementary"	0.423671940219494	2009
"5019"	"61952"	"Placerville Union Elementary"	0.590736539327117	2009
"5020"	"61960"	"Pollock Pines Elementary"	0.514072796220316	2009
"5021"	"61978"	"Rescue Union Elementary"	0.126430779060326	2009
"5022"	"61986"	"Silver Fork Elementary"	0.75	2009
"5023"	"73783"	"Black Oak Mine Unified"	0.467606661073395	2009
"5024"	"76489"	"SBC - Aspire Public Schools"	0.840573636063621	2009
"5025"	"76596"	"SBC - Pacific Technology"	0.377899877899878	2009
"5026"	"10108"	"Fresno County Office of Education"	0.668494468494468	2009
"5027"	"61994"	"Alvina Elementary"	0.780952380952381	2009
"5028"	"62000"	"American Union Elementary"	0.754874651810585	2009
"5029"	"62026"	"Big Creek Elementary"	0.25	2009
"5030"	"62042"	"Burrel Union Elementary"	0.905263157894737	2009
"5031"	"62109"	"Clay Joint Elementary"	0.248945147679325	2009
"5032"	"62117"	"Clovis Unified"	0.383258241683886	2009
"5033"	"62125"	"Coalinga-Huron Joint Unified"	0.662825385762989	2009
"5034"	"62158"	"Fowler Unified"	0.814884616078224	2009
"5035"	"62166"	"Fresno Unified"	0.803946023355779	2009
"5036"	"62174"	"West Fresno Elementary"	0.967520332279577	2009
"5037"	"62240"	"Kingsburg Elementary Charter"	0.483975677250252	2009
"5038"	"62257"	"Kingsburg Joint Union High"	0.370998677248677	2009
"5039"	"62265"	"Kings Canyon Joint Unified"	0.713324561834098	2009
"5040"	"62281"	"Laton Joint Unified"	0.83131507828654	2009
"5041"	"62323"	"Monroe Elementary"	0.87027027027027	2009
"5042"	"62331"	"Orange Center"	0.940809968847352	2009
"5043"	"62356"	"Pacific Union Elementary"	0.837465564738292	2009
"5044"	"62364"	"Parlier Unified"	0.850521680094059	2009
"5045"	"62372"	"Pine Ridge Elementary"	0.311827956989247	2009
"5046"	"62380"	"Raisin City Elementary"	0.671140939597315	2009
"5047"	"62414"	"Sanger Unified"	0.724382146128048	2009
"5048"	"62430"	"Selma Unified"	0.826185692572203	2009
"5049"	"62513"	"Washington Colony Elementary"	0.761099365750529	2009
"5050"	"62521"	"Washington Union High"	0.991236022967664	2009
"5051"	"62539"	"West Park Elementary"	0.791878920650003	2009
"5052"	"62547"	"Westside Elementary"	0.824701195219123	2009
"5053"	"73809"	"Firebaugh-Las Deltas Joint Unified"	0.885565241682913	2009
"5054"	"73965"	"Central Unified"	0.63865188453597	2009
"5055"	"73999"	"Kerman Unified"	0.788938600395047	2009
"5056"	"75127"	"Mendota Unified"	0.900537546248278	2009
"5057"	"75234"	"Golden Plains Unified"	0.986534742856373	2009
"5058"	"75275"	"Sierra Unified"	0.501368842689973	2009
"5059"	"75408"	"Riverdale Joint Unified"	0.883800844475721	2009
"5060"	"75598"	"Caruthers Unified"	0.911861236969434	2009
"5061"	"10116"	"Glenn County Office of Education"	0.754432624113475	2009
"5062"	"62554"	"Capay Joint Union Elementary"	0.404761904761905	2009
"5063"	"62596"	"Lake Elementary"	0.482993197278912	2009
"5064"	"62638"	"Plaza Elementary"	0.394366197183099	2009
"5065"	"62646"	"Princeton Joint Unified"	0.754937770562771	2009
"5066"	"62653"	"Stony Creek Joint Unified"	0.694222720800794	2009
"5067"	"62661"	"Willows Unified"	0.737265188504375	2009
"5068"	"75481"	"Orland Joint Unified"	0.672910359424896	2009
"5069"	"76562"	"Hamilton Unified"	0.718928930986379	2009
"5070"	"10124"	"Humboldt County Office of Education"	0.581894154554214	2009
"5071"	"62679"	"Arcata Elementary"	0.442769599488293	2009
"5072"	"62687"	"Northern Humboldt Union High"	0.451307586881128	2009
"5073"	"62695"	"Big Lagoon Union Elementary"	0.777777777777778	2009
"5074"	"62703"	"Blue Lake Union Elementary"	0.503184713375796	2009
"5075"	"62729"	"Bridgeville Elementary"	0.756756756756757	2009
"5076"	"62737"	"Cuddeback Union Elementary"	0.525423728813559	2009
"5077"	"62745"	"Cutten Elementary"	0.404031489164326	2009
"5078"	"62794"	"Fieldbrook Elementary"	0.356521739130435	2009
"5079"	"62802"	"Fortuna Union Elementary"	0.6619447405828	2009
"5080"	"62810"	"Fortuna Union High"	0.49985823835655	2009
"5081"	"62828"	"Freshwater Elementary"	0.294409213499526	2009
"5082"	"62836"	"Garfield Elementary"	0.103448275862069	2009
"5083"	"62851"	"Green Point Elementary"	0.888888888888889	2009
"5084"	"62885"	"Hydesville Elementary"	0.367741935483871	2009
"5085"	"62893"	"Jacoby Creek Elementary"	0.129716981132075	2009
"5086"	"62901"	"Klamath-Trinity Joint Unified"	0.687917939517677	2009
"5087"	"62919"	"Kneeland Elementary"	0.366666666666667	2009
"5088"	"62927"	"Loleta Union Elementary"	0.742898913951546	2009
"5089"	"62935"	"Maple Creek Elementary"	0.666666666666667	2009
"5090"	"62950"	"McKinleyville Union Elementary"	0.363373478193648	2009
"5091"	"62968"	"Orick Elementary"	0.8	2009
"5092"	"62976"	"Pacific Union Elementary"	0.617268041237113	2009
"5093"	"62984"	"Peninsula Union"	0.7	2009
"5094"	"63008"	"Rio Dell Elementary"	0.788942239796639	2009
"5095"	"63016"	"Rohnerville Elementary"	0.467025921974051	2009
"5096"	"63024"	"Scotia Union Elementary"	0.665137614678899	2009
"5097"	"63032"	"South Bay Union Elementary"	0.653900684289464	2009
"5098"	"63040"	"Southern Humboldt Joint Unified"	0.539770441382926	2009
"5099"	"63057"	"Trinidad Union Elementary"	0.621794871794872	2009
"5100"	"75374"	"Ferndale Unified"	0.18399524022014	2009
"5101"	"75382"	"Mattole Unified"	0.686812052834342	2009
"5102"	"75515"	"Eureka City Unified"	0.665454327844029	2009
"5103"	"10132"	"Imperial County Office of Education"	0.799159174159174	2009
"5104"	"63073"	"Brawley Elementary"	0.763532418098176	2009
"5105"	"63081"	"Brawley Union High"	0.728647519487536	2009
"5106"	"63099"	"Calexico Unified"	0.801901161452078	2009
"5107"	"63107"	"Calipatria Unified"	1	2009
"5108"	"63115"	"Central Union High"	0.701594115924103	2009
"5109"	"63123"	"El Centro Elementary"	0.780052347302057	2009
"5110"	"63131"	"Heber Elementary"	0.835443037974684	2009
"5111"	"63149"	"Holtville Unified"	0.726412814973901	2009
"5112"	"63164"	"Imperial Unified"	0.489365527511932	2009
"5113"	"63172"	"Magnolia Union Elementary"	0.18018018018018	2009
"5114"	"63180"	"McCabe Union Elementary"	0.271551724137931	2009
"5115"	"63198"	"Meadows Union Elementary"	0.693089430894309	2009
"5116"	"63206"	"Mulberry Elementary"	0.395604395604396	2009
"5117"	"63214"	"San Pasqual Valley Unified"	0.8	2009
"5118"	"63222"	"Seeley Union Elementary"	1	2009
"5119"	"63230"	"Westmorland Union Elementary"	0.871794871794872	2009
"5120"	"10140"	"Inyo County Office of Education"	0.548134920634921	2009
"5121"	"63248"	"Big Pine Unified"	0.75421626984127	2009
"5122"	"63271"	"Death Valley Unified"	0.683134920634921	2009
"5123"	"63289"	"Lone Pine Unified"	0.378715728715729	2009
"5124"	"63297"	"Owens Valley Unified"	0.51530787753698	2009
"5125"	"63305"	"Round Valley Joint Elementary"	0.287878787878788	2009
"5126"	"10157"	"Kern County Office of Education"	0.538836661396519	2009
"5127"	"63313"	"Arvin Union Elementary"	0.952052559765918	2009
"5128"	"63321"	"Bakersfield City"	0.836746235139569	2009
"5129"	"63339"	"Beardsley Elementary"	0.823362575003986	2009
"5130"	"63347"	"Belridge Elementary"	0.870967741935484	2009
"5131"	"63354"	"Blake Elementary"	0.888888888888889	2009
"5132"	"63362"	"Panama-Buena Vista Union"	0.577873661399209	2009
"5133"	"63370"	"Buttonwillow Union Elementary"	0.966321243523316	2009
"5134"	"63388"	"Caliente Union Elementary"	0.63	2009
"5135"	"63404"	"Delano Union Elementary"	0.841099114197511	2009
"5136"	"63412"	"Delano Joint Union High"	0.815430255337854	2009
"5137"	"63420"	"Di Giorgio Elementary"	0.889952153110048	2009
"5138"	"63438"	"Edison Elementary"	0.879919979994999	2009
"5139"	"63446"	"Elk Hills Elementary"	0.704545454545455	2009
"5140"	"63461"	"Fairfax Elementary"	0.923878576341755	2009
"5141"	"63479"	"Fruitvale Elementary"	0.328585587758095	2009
"5142"	"63487"	"General Shafter Elementary"	0.784210526315789	2009
"5143"	"63503"	"Greenfield Union"	0.743389328028113	2009
"5144"	"63529"	"Kern Union High"	0.635204925080047	2009
"5145"	"63545"	"Kernville Union Elementary"	0.801831641534159	2009
"5146"	"63552"	"Lakeside Union"	0.579685761957731	2009
"5147"	"63560"	"Lamont Elementary"	0.959036872329542	2009
"5148"	"63578"	"Richland Union Elementary"	1	2009
"5149"	"63586"	"Linns Valley-Poso Flat Union"	0.684210526315789	2009
"5150"	"63594"	"Lost Hills Union Elementary"	0.991426006284603	2009
"5151"	"63610"	"Maple Elementary"	0.492700729927007	2009
"5152"	"63628"	"Maricopa Unified"	0.582512999452655	2009
"5153"	"63651"	"McKittrick Elementary"	0.152777777777778	2009
"5154"	"63669"	"Midway Elementary"	0.507692307692308	2009
"5155"	"63677"	"Mojave Unified"	0.756190514203701	2009
"5156"	"63685"	"Muroc Joint Unified"	0.330593491587953	2009
"5157"	"63693"	"Norris Elementary"	0.20019420595624	2009
"5158"	"63719"	"Pond Union Elementary"	0.9609375	2009
"5159"	"63750"	"Rosedale Union Elementary"	0.188192881095723	2009
"5160"	"63768"	"Semitropic Elementary"	0.921348314606742	2009
"5161"	"63776"	"Southern Kern Unified"	0.552675701252377	2009
"5162"	"63784"	"South Fork Union"	0.744519594105066	2009
"5163"	"63792"	"Standard Elementary"	0.773123678906565	2009
"5164"	"63800"	"Taft City"	0.739193752329804	2009
"5165"	"63818"	"Taft Union High"	0.423596493689952	2009
"5166"	"63826"	"Tehachapi Unified"	0.359029287215476	2009
"5167"	"63834"	"Vineland Elementary"	0.826370934502398	2009
"5168"	"63842"	"Wasco Union Elementary"	0.919035643144575	2009
"5169"	"63859"	"Wasco Union High"	0.639775224095355	2009
"5170"	"73544"	"Rio Bravo-Greeley Union Elementary"	0.428240403330218	2009
"5171"	"73742"	"Sierra Sands Unified"	0.557741161517487	2009
"5172"	"73908"	"McFarland Unified"	0.670128212472676	2009
"5173"	"75168"	"El Tejon Unified"	0.339347105983262	2009
"5174"	"75630"	"SBE -  Ridgecrest Charter"	0.202290076335878	2009
"5175"	"10165"	"Kings County Office of Education"	0.621618703926467	2009
"5176"	"63875"	"Armona Union Elementary"	0.591537886223099	2009
"5177"	"63883"	"Central Union Elementary"	0.577593936060217	2009
"5178"	"63891"	"Corcoran Joint Unified"	0.798336899870875	2009
"5179"	"63917"	"Hanford Elementary"	0.736889879926534	2009
"5180"	"63925"	"Hanford Joint Union High"	0.543192478057017	2009
"5181"	"63933"	"Island Union Elementary"	0.408921933085502	2009
"5182"	"63941"	"Kings River-Hardwick Union Elementary"	0.346607669616519	2009
"5183"	"63958"	"Kit Carson Union Elementary"	0.360655737704918	2009
"5184"	"63966"	"Lakeside Union Elementary"	0.97536231884058	2009
"5185"	"63974"	"Lemoore Union Elementary"	0.551706196143361	2009
"5186"	"63982"	"Lemoore Union High"	0.384379630448511	2009
"5187"	"63990"	"Pioneer Union Elementary"	0.33031967388698	2009
"5188"	"73932"	"Reef-Sunset Unified"	1	2009
"5189"	"10173"	"Lake County Office of Education"	0.57	2009
"5190"	"64014"	"Kelseyville Unified"	0.51281969481356	2009
"5191"	"64022"	"Konocti Unified"	0.738798567333075	2009
"5192"	"64030"	"Lakeport Unified"	0.46493118683561	2009
"5193"	"64048"	"Lucerne Elementary"	0.762645914396887	2009
"5194"	"64055"	"Middletown Unified"	0.436100603420097	2009
"5195"	"64063"	"Upper Lake Union Elementary"	0.53027895480226	2009
"5196"	"64071"	"Upper Lake Union High"	0.810112277631963	2009
"5197"	"10181"	"Lassen County Office of Education"	0.745411568409344	2009
"5198"	"64089"	"Big Valley Joint Unified"	0.563160126435895	2009
"5199"	"64105"	"Janesville Union Elementary"	0.276699029126214	2009
"5200"	"64113"	"Johnstonville Elementary"	0.462555066079295	2009
"5201"	"64139"	"Lassen Union High"	0.573684396385702	2009
"5202"	"64162"	"Ravendale-Termo Elementary"	0.77489233419466	2009
"5203"	"64170"	"Richmond Elementary"	0.128571428571429	2009
"5204"	"64188"	"Shaffer Union Elementary"	0.749077490774908	2009
"5205"	"64196"	"Susanville Elementary"	0.694737076648841	2009
"5206"	"64204"	"Westwood Unified"	0.282254505899769	2009
"5207"	"75036"	"Fort Sage Unified"	0.556957295465658	2009
"5208"	"10199"	"Los Angeles County Office of Education"	0.64937291736236	2009
"5209"	"64212"	"ABC Unified"	0.500569951004241	2009
"5210"	"64246"	"Antelope Valley Union High"	0.643243956331412	2009
"5211"	"64261"	"Arcadia Unified"	0.141606219070104	2009
"5212"	"64279"	"Azusa Unified"	0.778062966797257	2009
"5213"	"64287"	"Baldwin Park Unified"	0.925562555165199	2009
"5214"	"64295"	"Bassett Unified"	0.90687312771723	2009
"5215"	"64303"	"Bellflower Unified"	0.664588227676035	2009
"5216"	"64311"	"Beverly Hills Unified"	0.0550510051847545	2009
"5217"	"64329"	"Bonita Unified"	0.267265753252311	2009
"5218"	"64337"	"Burbank Unified"	0.345094363308025	2009
"5219"	"64345"	"Castaic Union Elementary"	0.234334188666083	2009
"5220"	"64352"	"Centinela Valley Union High"	0.696110609570509	2009
"5221"	"64378"	"Charter Oak Unified"	0.400464391859763	2009
"5222"	"64394"	"Claremont Unified"	0.42487783163817	2009
"5223"	"64436"	"Covina-Valley Unified"	0.594243669045309	2009
"5224"	"64444"	"Culver City Unified"	0.354494156553117	2009
"5225"	"64451"	"Downey Unified"	0.645239875062331	2009
"5226"	"64469"	"Duarte Unified"	0.687389159903841	2009
"5227"	"64477"	"Eastside Union Elementary"	0.822661185892181	2009
"5228"	"64485"	"East Whittier City Elementary"	0.477598525938047	2009
"5229"	"64501"	"El Monte City Elementary"	0.904815463653201	2009
"5230"	"64519"	"El Monte Union High"	0.791870323827147	2009
"5231"	"64527"	"El Rancho Unified"	0.706744903872267	2009
"5232"	"64535"	"El Segundo Unified"	0.125107911136943	2009
"5233"	"64550"	"Garvey Elementary"	0.825602006251681	2009
"5234"	"64568"	"Glendale Unified"	0.454211478448064	2009
"5235"	"64576"	"Glendora Unified"	0.238360988525732	2009
"5236"	"64584"	"Gorman Elementary"	0.450096038415366	2009
"5237"	"64592"	"Hawthorne"	0.880108550132089	2009
"5238"	"64600"	"Hermosa Beach City Elementary"	0.0251153613938244	2009
"5239"	"64626"	"Hughes-Elizabeth Lakes Union Elementary"	0.269113149847095	2009
"5240"	"64634"	"Inglewood Unified"	0.779981182843727	2009
"5241"	"64642"	"Keppel Union Elementary"	0.81543529541555	2009
"5242"	"64659"	"La Canada Unified"	0.0462841194182899	2009
"5243"	"64667"	"Lancaster Elementary"	0.650522530222885	2009
"5244"	"64683"	"Las Virgenes Unified"	0.0471791590087294	2009
"5245"	"64691"	"Lawndale Elementary"	0.777006931631031	2009
"5246"	"64709"	"Lennox"	0.873066528095341	2009
"5247"	"64717"	"Little Lake City Elementary"	0.678731643544105	2009
"5248"	"64725"	"Long Beach Unified"	0.661793594537382	2009
"5249"	"64733"	"Los Angeles Unified"	0.770372433121267	2009
"5250"	"64758"	"Los Nietos"	1	2009
"5251"	"64766"	"Lowell Joint"	0.30137904840254	2009
"5252"	"64774"	"Lynwood Unified"	0.794707131914755	2009
"5253"	"64790"	"Monrovia Unified"	0.581348396512375	2009
"5254"	"64808"	"Montebello Unified"	0.780964253300594	2009
"5255"	"64816"	"Mountain View Elementary"	0.932472482652018	2009
"5256"	"64832"	"Newhall"	0.344623918833612	2009
"5257"	"64840"	"Norwalk-La Mirada Unified"	0.626103046561898	2009
"5258"	"64857"	"Palmdale Elementary"	0.780791018276936	2009
"5259"	"64865"	"Palos Verdes Peninsula Unified"	0.0178822430990709	2009
"5260"	"64873"	"Paramount Unified"	0.91419746188569	2009
"5261"	"64881"	"Pasadena Unified"	0.692680056002204	2009
"5262"	"64907"	"Pomona Unified"	0.765286570770734	2009
"5263"	"64931"	"Rosemead Elementary"	0.831115678196203	2009
"5264"	"64964"	"San Marino Unified"	0.0143522977415904	2009
"5265"	"64980"	"Santa Monica-Malibu Unified"	0.268169549113958	2009
"5266"	"64998"	"Saugus Union"	0.173235247403935	2009
"5267"	"65029"	"South Pasadena Unified"	0.0982676377870904	2009
"5268"	"65037"	"South Whittier Elementary"	0.841490824993134	2009
"5269"	"65045"	"Sulphur Springs Union"	0.415624630428663	2009
"5270"	"65052"	"Temple City Unified"	0.296715578481363	2009
"5271"	"65060"	"Torrance Unified"	0.250003466572373	2009
"5272"	"65078"	"Valle Lindo Elementary"	0.791400176200559	2009
"5273"	"65094"	"West Covina Unified"	0.564019758259659	2009
"5274"	"65102"	"Westside Union Elementary"	0.353268163727379	2009
"5275"	"65110"	"Whittier City Elementary"	0.715400414946919	2009
"5276"	"65128"	"Whittier Union High"	0.538494830485498	2009
"5277"	"65136"	"William S. Hart Union High"	0.196702375454806	2009
"5278"	"65151"	"Wilsona Elementary"	1	2009
"5279"	"65169"	"Wiseburn Elementary"	0.425377239537181	2009
"5280"	"73437"	"Compton Unified"	0.854456660278726	2009
"5281"	"73445"	"Hacienda la Puente Unified"	0.765589719085936	2009
"5282"	"73452"	"Rowland Unified"	0.658329338005894	2009
"5283"	"73460"	"Walnut Valley Unified"	0.163288524521819	2009
