"Year"	"District Code"	"County Name"	"District Name"	"mean"	"mean_PRadvanced"	"mean_PRproficient"	"mean_PRbasic"	"mean_PRbelowbasic
means"
"770"	2003	69781	"Santa Cruz"	"Pacific Elementary"	2685.5625	9.3125	9.0625	9.53125	4.53125
"771"	2003	69799	"Santa Cruz"	"Pajaro Valley Unified School"	2390.61121495327	7.77009345794393	11.4336448598131	11.1121495327103	11.8252336448598
"772"	2003	69807	"Santa Cruz"	"San Lorenzo Valley Unified"	2425.06053811659	9.76008968609865	12.4439461883408	10.7242152466368	12.7130044843049
"773"	2003	69815	"Santa Cruz"	"Santa Cruz City Elementary"	3056.40336134454	8.41176470588235	8.42436974789916	9.0546218487395	9.24789915966386
"774"	2003	69823	"Santa Cruz"	"Santa Cruz City High"	1792.97849462366	9.63172043010753	14.2983870967742	14.4489247311828	13.6102150537634
"775"	2003	69849	"Santa Cruz"	"Soquel Union Elementary"	2561.54504504504	8.16216216216216	10.3378378378378	8.06306306306306	9.43243243243243
"776"	2003	75432	"Santa Cruz"	"Scotts Valley Unified"	2248.30036630037	8.94871794871795	11.974358974359	8.7985347985348	14.4725274725275
"777"	2003	10454	"Shasta"	"Shasta Co. Office of Education"	1496.61111111111	2.7991452991453	7.94871794871795	4.15811965811966	6.29059829059829
"778"	2003	69856	"Shasta"	"Anderson Union High"	1872.93248945148	12.4472573839662	13.1223628691983	18.4008438818565	13.493670886076
"779"	2003	69872	"Shasta"	"Bella Vista Elementary"	3173.41666666667	13.5416666666667	12.375	16	8.58333333333333
"780"	2003	69880	"Shasta"	"Black Butte Union Elementary"	1951.49668874172	7.21854304635762	6.66887417218543	7.58940397350993	5.3841059602649
"781"	2003	69914	"Shasta"	"Cascade Union Elementary"	2482.51111111111	8.81666666666667	6.81666666666667	10.0722222222222	8.53333333333333
"782"	2003	69922	"Shasta"	"Castle Rock Union Elementary"	890.979166666667	5.02083333333333	4.625	6.64583333333333	5.27083333333333
"783"	2003	69948	"Shasta"	"Columbia Elementary"	3172.08333333333	11.1875	9.64583333333333	12.8958333333333	7.8125
"784"	2003	69955	"Shasta"	"Cottonwood Union Elementary"	2901.51851851852	8.87037037037037	12.8888888888889	10.7592592592593	11.0185185185185
"785"	2003	69971	"Shasta"	"Enterprise Elementary"	2166.83454987835	8.2287104622871	7.47201946472019	8.25790754257908	6.78832116788321
"786"	2003	69989	"Shasta"	"Fall River Joint Unified"	1631.133640553	8.53917050691244	7.82718894009217	9.60829493087558	6.68663594470046
"787"	2003	69997	"Shasta"	"French Gulch-Whiskeytown Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"788"	2003	70003	"Shasta"	"Grant Elementary"	3696	9.95454545454546	14.2954545454545	8.47727272727273	10.8863636363636
"789"	2003	70011	"Shasta"	"Happy Valley Union Elementary"	2179.67123287671	8.27397260273973	6.55479452054795	9.56849315068493	6.00684931506849
"790"	2003	70029	"Shasta"	"Igo, Ono, Platina Union Elementary"	1816.3828125	7.484375	5.859375	9.140625	8.375
"791"	2003	70037	"Shasta"	"Indian Springs Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"792"	2003	70045	"Shasta"	"Junction Elementary"	3276.21276595745	9.74468085106383	14.1702127659574	10.468085106383	10.8723404255319
"793"	2003	70052	"Shasta"	"Millville Elementary"	3408.58695652174	10.6521739130435	11.5434782608696	10.4782608695652	7.69565217391304
"794"	2003	70078	"Shasta"	"North Cow Creek Elementary"	3619.56818181818	12.5454545454545	14.1590909090909	10.3181818181818	9.04545454545454
"795"	2003	70086	"Shasta"	"Oak Run Elementary"	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333
"796"	2003	70094	"Shasta"	"Pacheco Union Elementary"	2522.94166666667	10.475	8.95833333333333	11.2666666666667	6.20833333333333
"797"	2003	70110	"Shasta"	"Redding Elementary"	1846.05410122164	7.85514834205934	6.47120418848168	6.97731239092496	5.64397905759162
"798"	2003	70128	"Shasta"	"Shasta Union Elementary"	2459.375	7	8.8	9.1	6.85
"799"	2003	70136	"Shasta"	"Shasta Union High"	2230.39443155452	10.969837587007	13.6867749419954	14.737819025522	12.1113689095128
"800"	2003	70169	"Shasta"	"Whitmore Union Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"801"	2003	73700	"Shasta"	"Mountain Union Elementary"	1809.65217391304	4.95652173913043	5.71739130434783	6.97826086956522	5.1304347826087
"802"	2003	75267	"Shasta"	"Gateway Unified"	1846.6412371134	9.8020618556701	8.62680412371134	11.2680412371134	8.2020618556701
"803"	2003	10462	"Sierra"	"Sierra Co. Office of Education"	1	1.3125	1.3125	1.3125	1.3125
"804"	2003	70177	"Sierra"	"Sierra-Plumas Joint Unified"	1242.57411764706	5.18117647058824	6.73411764705882	7.45176470588235	6.88705882352941
"805"	2003	10470	"Siskiyou"	"Siskiyou Co. Office of Education"	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333
"806"	2003	70185	"Siskiyou"	"Big Springs Union Elementary"	3187.86956521739	11.5434782608696	12.5434782608696	14.2391304347826	8.78260869565217
"807"	2003	70193	"Siskiyou"	"Bogus Elementary"	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333
"808"	2003	70201	"Siskiyou"	"Butteville Union Elementary"	2407.25	8.27272727272727	8.47727272727273	8.18181818181818	11.3409090909091
"809"	2003	70227	"Siskiyou"	"Delphic Elementary"	1	1.39130434782609	1.39130434782609	1.39130434782609	1.39130434782609
"810"	2003	70243	"Siskiyou"	"Dunsmuir Elementary"	2871.78787878788	8.15151515151515	8.17171717171717	12.969696969697	8.94949494949495
"811"	2003	70250	"Siskiyou"	"Dunsmuir Joint Union High"	1617.76842105263	4.94736842105263	5.90526315789474	13.5368421052632	7.91578947368421
"812"	2003	70268	"Siskiyou"	"Etna Union Elementary"	3065.73529411765	10.2058823529412	11.1470588235294	10.5	16.1764705882353
"813"	2003	70276	"Siskiyou"	"Etna Union High"	1540.78282828283	10.7575757575758	10.4747474747475	15.7272727272727	13.6111111111111
"814"	2003	70292	"Siskiyou"	"Forks of Salmon Elementary"	1	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538
"815"	2003	70300	"Siskiyou"	"Fort Jones Union Elementary"	2234.59210526316	7.30263157894737	7.47368421052632	9.31578947368421	8.10526315789474
"816"	2003	70318	"Siskiyou"	"Gazelle Union Elementary"	581.113636363636	1.45454545454545	3.11363636363636	6.56818181818182	6.25
"817"	2003	70326	"Siskiyou"	"Grenada Elementary"	2792.12962962963	9.75925925925926	9.14814814814815	9.58333333333333	8.87037037037037
"818"	2003	70334	"Siskiyou"	"Happy Camp Union Elementary"	3291.29545454545	10	7.90909090909091	15.3181818181818	10.5454545454545
"819"	2003	70359	"Siskiyou"	"Hornbrook Elementary"	1	1.34782608695652	1.34782608695652	1.34782608695652	1.34782608695652
"820"	2003	70367	"Siskiyou"	"Junction Elementary"	1	1.36842105263158	1.36842105263158	1.36842105263158	1.36842105263158
"821"	2003	70375	"Siskiyou"	"Klamath River Union Elementary"	1	1.36842105263158	1.36842105263158	1.36842105263158	1.36842105263158
"822"	2003	70383	"Siskiyou"	"Little Shasta Elementary"	1	1.3125	1.3125	1.3125	1.3125
"823"	2003	70409	"Siskiyou"	"McCloud Union Elementary"	2680.91304347826	10.0434782608696	11.6521739130435	9.26086956521739	10.8913043478261
"824"	2003	70417	"Siskiyou"	"Montague Elementary"	2713.99038461538	7.01923076923077	10.2403846153846	10.9423076923077	11.7980769230769
"825"	2003	70425	"Siskiyou"	"Mt. Shasta Union Elementary"	2376.66666666667	8.26436781609195	8.70114942528736	9.8448275862069	13.0689655172414
"826"	2003	70433	"Siskiyou"	"Quartz Valley Elementary"	502.590909090909	5.5	4	1.90909090909091	3.70454545454545
"827"	2003	70458	"Siskiyou"	"Seiad Elementary"	1	1.36842105263158	1.36842105263158	1.36842105263158	1.36842105263158
"828"	2003	70466	"Siskiyou"	"Siskiyou Union High"	1558.28321678322	9.24475524475525	10.048951048951	15.020979020979	11.2552447552448
"829"	2003	70482	"Siskiyou"	"Weed Union Elementary"	2522.76724137931	8.01724137931035	7.6551724137931	10.5689655172414	9.81034482758621
"830"	2003	70490	"Siskiyou"	"Willow Creek Elementary"	478.568181818182	1.40909090909091	2.11363636363636	3.72727272727273	3.70454545454545
"831"	2003	70508	"Siskiyou"	"Yreka Union Elementary"	2519.425	10.775	8.61666666666667	11.5833333333333	5.60833333333333
"832"	2003	70516	"Siskiyou"	"Yreka Union High"	1674.52597402597	8.90909090909091	11.4805194805195	16.038961038961	11.3181818181818
"833"	2003	73684	"Siskiyou"	"Butte Valley Unified"	2040.9128440367	6.44036697247706	7.78440366972477	13.5963302752294	6.28440366972477
"834"	2003	10488	"Solano"	"Solano Co. Office of Education"	1248.88172043011	1.61827956989247	7.05376344086022	4.84408602150538	5.12365591397849
"835"	2003	70524	"Solano"	"Benicia Unified"	2250.70719602978	8.94789081885856	11.4888337468983	10.0868486352357	11.12158808933
"836"	2003	70532	"Solano"	"Dixon Unified"	2489.29692832765	13.3310580204778	12.9453924914676	13.877133105802	11.2662116040956
"837"	2003	70540	"Solano"	"Fairfield-Suisun Unified"	2647.0988700565	10.8276836158192	9.99623352165725	11.8079096045198	10.6280602636535
"838"	2003	70565	"Solano"	"Travis Unified"	2265.81859410431	8.91156462585034	11.1065759637188	12.4557823129252	9.73469387755102
"839"	2003	70573	"Solano"	"Vacaville Unified"	2581.21428571429	9.51428571428571	11.1452380952381	12.375	10.9833333333333
"840"	2003	70581	"Solano"	"Vallejo City Unified"	2401.57002938296	10.3819784524976	9.28501469147894	12.0940254652302	10.8707149853085
"841"	2003	10496	"Sonoma"	"Sonoma Co. Office of Education"	1706.26872246696	2.7136563876652	8.14977973568282	5.06607929515418	5.62555066079295
"842"	2003	70599	"Sonoma"	"Alexander Valley Union Elementary"	3455.76666666667	10.7333333333333	10.9	8.46666666666667	9.9
"843"	2003	70607	"Sonoma"	"West Sonoma County Union High"	1486.54945054945	7.51648351648352	12.6336996336996	12.03663003663	13.1648351648352
"844"	2003	70615	"Sonoma"	"Bellevue Union Elementary"	2701.2676056338	10.0915492957746	5.6056338028169	10.3802816901408	7.46478873239437
"845"	2003	70623	"Sonoma"	"Bennett Valley Union Elementary"	3650.86666666667	9.26666666666667	12.8	6.76666666666667	16.1
"846"	2003	70649	"Sonoma"	"Cinnabar Elementary"	3175.65625	12.71875	9.03125	10.25	10.59375
"847"	2003	70656	"Sonoma"	"Cloverdale Unified"	2318.01435406699	9.53588516746411	13.866028708134	16.3732057416268	10.3062200956938
"848"	2003	70672	"Sonoma"	"Dunham Elementary"	3647.73333333333	12.2333333333333	12.9333333333333	10.3333333333333	12.5333333333333
"849"	2003	70680	"Sonoma"	"Forestville Union Elementary"	3003.05660377358	10.9056603773585	11.2264150943396	11.2452830188679	8.64150943396226
"850"	2003	70698	"Sonoma"	"Fort Ross Elementary"	1311.64583333333	5.70833333333333	6.83333333333333	3.91666666666667	3.5
"851"	2003	70706	"Sonoma"	"Geyserville Unified"	2565.4674556213	5.73372781065089	9.3491124260355	10.9526627218935	8.80473372781065
"852"	2003	70714	"Sonoma"	"Gravenstein Union Elementary"	2963.89622641509	9.92452830188679	12.7264150943396	9.57547169811321	8.05660377358491
"853"	2003	70722	"Sonoma"	"Guerneville Elementary"	2391.94488188976	7.94488188976378	8.67716535433071	9.95275590551181	4.88188976377953
"854"	2003	70730	"Sonoma"	"Harmony Union Elementary"	2269.46887966805	9.31120331950208	9.95850622406639	8.77593360995851	9.72614107883817
"855"	2003	70763	"Sonoma"	"Horicon Elementary"	1403.72727272727	8.06818181818182	5.86363636363636	5.36363636363636	8.84090909090909
"856"	2003	70789	"Sonoma"	"Kenwood Elementary"	3565.16666666667	10.9	11	8.1	10.6666666666667
"857"	2003	70797	"Sonoma"	"Liberty Elementary"	3667.73333333333	9.63333333333333	13.2666666666667	7.6	4.96666666666667
"858"	2003	70805	"Sonoma"	"Mark West Union Elementary"	2871.01685393258	6.74719101123596	9.71348314606742	7.9438202247191	8.34269662921348
"859"	2003	70813	"Sonoma"	"Monte Rio Union Elementary"	2186.36	4.22	7.08	8.62	5.16
"860"	2003	70821	"Sonoma"	"Montgomery Elementary"	912.270833333333	4.52083333333333	3	5	4.25
"861"	2003	70839	"Sonoma"	"Oak Grove Union Elementary"	3292.79166666667	8.64583333333333	15.875	12.3125	14.0416666666667
"862"	2003	70847	"Sonoma"	"Old Adobe Union Elementary"	3292.59473684211	8.93684210526316	10.1210526315789	9.89473684210526	7.37368421052632
"863"	2003	70854	"Sonoma"	"Petaluma City Elementary"	2655.14516129032	7.87096774193548	7.7741935483871	8.19032258064516	8.2258064516129
"864"	2003	70862	"Sonoma"	"Petaluma Joint Union High"	1635.15639810427	8.36018957345972	10.5308056872038	9.55924170616114	8.81279620853081
"865"	2003	70870	"Sonoma"	"Piner-Olivet Union Elementary"	2697.5306122449	6.85204081632653	9.76530612244898	8.29591836734694	6.11224489795918
"866"	2003	70888	"Sonoma"	"Kashia Elementary"	1	1.38461538461538	1.38461538461538	1.38461538461538	1.38461538461538
"867"	2003	70896	"Sonoma"	"Rincon Valley Union Elementary"	3233.80921052632	8.92763157894737	10.8388157894737	7.27631578947368	10.8157894736842
"868"	2003	70904	"Sonoma"	"Roseland Elementary"	2292.00806451613	7.28225806451613	6.2741935483871	7.78225806451613	7.20967741935484
"869"	2003	70912	"Sonoma"	"Santa Rosa Elementary"	2743.42137096774	9.53427419354839	7.00403225806452	8.29838709677419	8.96975806451613
"870"	2003	70920	"Sonoma"	"Santa Rosa High"	2055.79439252336	11.8504672897196	13.5383177570093	13.403738317757	13.4691588785047
"871"	2003	70938	"Sonoma"	"Sebastopol Union Elementary"	2287.03977272727	7.20454545454545	9.44886363636364	8.55113636363636	10.6193181818182
"872"	2003	70953	"Sonoma"	"Sonoma Valley Unified"	2251.27092511013	8.87224669603524	9.65859030837004	10.0022026431718	9.09251101321586
"873"	2003	70961	"Sonoma"	"Twin Hills Union Elementary"	2124.54273504273	7.67948717948718	8.96581196581197	7.1965811965812	7.76923076923077
"874"	2003	70979	"Sonoma"	"Two Rock Union Elementary"	3515.53333333333	6.9	12.0666666666667	9.6	9.33333333333333
"875"	2003	70995	"Sonoma"	"Waugh Elementary"	3708.23333333333	10.6666666666667	12.1111111111111	8.06666666666667	15.3333333333333
"876"	2003	71001	"Sonoma"	"West Side Union Elementary"	3456.8	9.36666666666667	9.3	9.3	13.8666666666667
"877"	2003	71019	"Sonoma"	"Wilmar Union Elementary"	3556.66666666667	9.2	12.4	12.2333333333333	13.2333333333333
"878"	2003	71035	"Sonoma"	"Wright Elementary"	3238.9609375	9.578125	9.5078125	9.96875	8.8828125
"879"	2003	73882	"Sonoma"	"Cotati-Rohnert Park Unified"	2381.79785330948	9.93381037567084	11.4418604651163	11.6279069767442	9.7906976744186
"880"	2003	75358	"Sonoma"	"Windsor Unified"	2244.23208191126	11.2457337883959	10.5870307167236	10.6484641638225	9.44709897610922
"881"	2003	75390	"Sonoma"	"Healdsburg Unified"	2388.8962962963	8.52962962962963	12.4222222222222	11.5814814814815	10.6222222222222
"882"	2003	10504	"Stanislaus"	"Stanislaus Co. Office of Education"	1374.59649122807	1.76900584795322	5.80409356725146	5.41228070175439	6.75730994152047
"883"	2003	71043	"Stanislaus"	"Ceres Unified"	2405.24954462659	10.4408014571949	9.46812386156648	12.7814207650273	9.12568306010929
"884"	2003	71050	"Stanislaus"	"Chatom Union Elementary"	2958.73469387755	10.4285714285714	9.26530612244898	11.6734693877551	10.8571428571429
"885"	2003	71068	"Stanislaus"	"Denair Unified"	2075.69675090253	8.60649819494585	9.72924187725632	12.870036101083	10.3249097472924
"886"	2003	71076	"Stanislaus"	"Empire Union Elementary"	2533.9609375	8.90625	7.9921875	9.28125	7.7734375
"887"	2003	71084	"Stanislaus"	"Gratton Elementary"	1428.12765957447	2.95744680851064	5.4468085106383	6.8936170212766	6.65957446808511
"888"	2003	71092	"Stanislaus"	"Hart-Ransom Union Elementary"	3068.21333333333	8.67333333333333	12.76	10.74	7.35333333333333
"889"	2003	71100	"Stanislaus"	"Hickman Community Charter School"	3316.44285714286	12.4357142857143	11.1714285714286	12.8928571428571	9.63571428571429
"890"	2003	71134	"Stanislaus"	"Keyes Union Elementary"	2254.65970149254	5.55820895522388	7.93432835820896	9.36119402985075	9.33432835820896
"891"	2003	71142	"Stanislaus"	"Knights Ferry Elementary"	3028.19565217391	9.39130434782609	12.4782608695652	6	3.80434782608696
"892"	2003	71159	"Stanislaus"	"La Grange Elementary"	1	1.35483870967742	1.35483870967742	1.35483870967742	1.35483870967742
"893"	2003	71167	"Stanislaus"	"Modesto City Elementary"	2948.82943143813	9.00557413600892	9.29319955406912	11.133779264214	9.99554069119286
"894"	2003	71175	"Stanislaus"	"Modesto City High"	1698.80914512922	10.7534791252485	13.7196819085487	17.2882703777336	13.9662027833002
"895"	2003	71209	"Stanislaus"	"Paradise Elementary"	2633.3125	9.625	7.29166666666667	8.6875	7.75
"896"	2003	71217	"Stanislaus"	"Patterson Joint Unified"	2174.0350877193	9.34736842105263	9.03859649122807	11.5017543859649	12.2561403508772
"897"	2003	71233	"Stanislaus"	"Roberts Ferry Union Elementary"	1808.47826086957	7.10434782608696	6.02608695652174	5.23478260869565	4.90434782608696
"898"	2003	71266	"Stanislaus"	"Salida Union Elementary"	2640.50877192982	11.1140350877193	8.67543859649123	10.4517543859649	6.50438596491228
"899"	2003	71274	"Stanislaus"	"Shiloh Elementary"	3289.15217391304	12.7173913043478	10.7173913043478	13.4782608695652	9.47826086956522
"900"	2003	71282	"Stanislaus"	"Stanislaus Union Elementary"	2618.4	9.66666666666667	7.59259259259259	9.83703703703704	6.58888888888889
"901"	2003	71290	"Stanislaus"	"Sylvan Union Elementary"	2684.725	9.65833333333333	9.27777777777778	9.26111111111111	6.10833333333333
"902"	2003	71308	"Stanislaus"	"Turlock Joint Elementary"	2400.4085778781	8.75169300225734	7.69977426636569	8.44469525959368	6.98871331828442
"903"	2003	71316	"Stanislaus"	"Turlock Joint Union High"	2279.65	11.68125	15.75	19.225	15.1125
"904"	2003	71324	"Stanislaus"	"Valley Home Joint Elementary"	3191.59574468085	11.063829787234	10.4893617021277	10.3404255319149	10.5531914893617
"905"	2003	73601	"Stanislaus"	"Newman-Crows Landing Unified"	1745.29299363057	7.88853503184713	8.6656050955414	12.4585987261146	7.78980891719745
"906"	2003	75549	"Stanislaus"	"Hughson Unified"	2495.77777777778	10.536231884058	10.0193236714976	14.6425120772947	8.01932367149758
"907"	2003	75556	"Stanislaus"	"Riverbank Unified"	2467.15450643777	11.8068669527897	9.90128755364807	15.68669527897	12.1630901287554
"908"	2003	75564	"Stanislaus"	"Oakdale Joint Unified"	2412.12637362637	9.89010989010989	11.1126373626374	12.5714285714286	10.6565934065934
"909"	2003	75572	"Stanislaus"	"Waterford Unified"	2446.66428571429	13.9964285714286	12.5	15.3071428571429	13.2142857142857
"910"	2003	10512	"Sutter"	"Sutter Co. Office of Education"	1014.64532019704	2.12315270935961	4.21674876847291	6.02463054187192	5.13300492610837
"911"	2003	71357	"Sutter"	"Brittan Elementary"	3083.10416666667	10.0208333333333	9.22916666666667	14.1458333333333	9.35416666666667
"912"	2003	71365	"Sutter"	"Browns Elementary"	3347.65217391304	11.2173913043478	14.6521739130435	11.1739130434783	11.804347826087
"913"	2003	71373	"Sutter"	"East Nicolaus Joint Union High"	1455.53076923077	6.96153846153846	11.5307692307692	14.8076923076923	9.50769230769231
"914"	2003	71381	"Sutter"	"Franklin Elementary"	3224.34782608696	10.7826086956522	9.32608695652174	13.8478260869565	9.71739130434783
"915"	2003	71399	"Sutter"	"Live Oak Unified"	2053.26643598616	10.280276816609	7.27335640138408	13.0726643598616	10.5467128027682
"916"	2003	71407	"Sutter"	"Marcum-Illinois Union Elementary"	3048.48979591837	9.02040816326531	11.0408163265306	8.24489795918367	7.95918367346939
"917"	2003	71415	"Sutter"	"Meridian Elementary"	489.318181818182	3.20454545454545	2.06818181818182	2.70454545454545	2.27272727272727
"918"	2003	71423	"Sutter"	"Nuestro Elementary"	2784.21739130435	11.2826086956522	12.9565217391304	11.7608695652174	10.7826086956522
"919"	2003	71431	"Sutter"	"Pleasant Grove Joint Union Elementary"	3437.95454545455	10.0681818181818	11.4772727272727	11.75	17.9545454545455
"920"	2003	71449	"Sutter"	"Sutter Union High"	2256.69306930693	8.24752475247525	20.4554455445545	18.1287128712871	17.0891089108911
"921"	2003	71456	"Sutter"	"Winship Elementary"	446.95652173913	1.65217391304348	3.3695652173913	2.67391304347826	2.67391304347826
"922"	2003	71464	"Sutter"	"Yuba City Unified"	2513.10425240055	10.8765432098765	9.03566529492455	11.3895747599451	8.77914951989026
"923"	2003	10520	"Tehama"	"Tehama Co. Office of Education"	154.13125	1.95	1.625	1.8625	2.24375
"924"	2003	71472	"Tehama"	"Antelope Elementary"	2926.67307692308	7.94230769230769	10.3269230769231	13.375	8.04807692307692
"925"	2003	71480	"Tehama"	"Bend Elementary"	842.391304347826	5.32608695652174	3.71739130434783	4.6304347826087	5.54347826086957
"926"	2003	71498	"Tehama"	"Corning Union Elementary"	1967.8418079096	9.23728813559322	5.40112994350283	8.46327683615819	6.32203389830508
"927"	2003	71506	"Tehama"	"Corning Union High"	1745.77519379845	12.984496124031	15.4186046511628	18.4341085271318	16.5193798449612
"928"	2003	71514	"Tehama"	"Elkins Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"929"	2003	71522	"Tehama"	"Evergreen Union Elementary"	2349.70149253731	8.08955223880597	8.42537313432836	9.63432835820896	8.23880597014925
"930"	2003	71530	"Tehama"	"Flournoy Union Elementary"	1	1.36842105263158	1.36842105263158	1.36842105263158	1.36842105263158
"931"	2003	71548	"Tehama"	"Gerber Union Elementary"	2446.95041322314	14.198347107438	6.67768595041322	12.3223140495868	7.67768595041322
"932"	2003	71555	"Tehama"	"Kirkwood Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"933"	2003	71563	"Tehama"	"Lassen View Union Elementary"	2654.6	8.23333333333333	12.4916666666667	9.01666666666667	10.9583333333333
"934"	2003	71571	"Tehama"	"Los Molinos Unified"	1817.68301886792	7.73207547169811	8.55094339622642	11.1622641509434	8.80754716981132
"935"	2003	71589	"Tehama"	"Manton Joint Union Elementary"	1	1.40425531914894	1.40425531914894	1.40425531914894	1.40425531914894
"936"	2003	71605	"Tehama"	"Mineral Elementary"	1	1.35483870967742	1.35483870967742	1.35483870967742	1.35483870967742
"937"	2003	71613	"Tehama"	"Plum Valley Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"938"	2003	71621	"Tehama"	"Red Bluff Union Elementary"	2064.86692015209	11.4562737642586	6.893536121673	9.80608365019011	5.79087452471483
"939"	2003	71639	"Tehama"	"Red Bluff Joint Union High"	1662.54497354497	8.49206349206349	10.6666666666667	12.3015873015873	10.5185185185185
"940"	2003	71647	"Tehama"	"Reeds Creek Elementary"	2910.91111111111	11.8888888888889	12.5555555555556	11.0666666666667	9
"941"	2003	71654	"Tehama"	"Richfield Elementary"	3380.74468085106	12.8723404255319	13.2340425531915	11.2340425531915	10.6808510638298
"942"	2003	10538	"Trinity"	"Trinity Co. Office of Education"	1	1.3375	1.3375	1.3375	1.3375
"943"	2003	71662	"Trinity"	"Burnt Ranch Elementary"	1413.68085106383	5.48936170212766	3.46808510638298	4.1063829787234	6.42553191489362
"944"	2003	71670	"Trinity"	"Coffee Creek Elementary"	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333
"945"	2003	71688	"Trinity"	"Cox Bar Elementary"	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333
"946"	2003	71696	"Trinity"	"Douglas City Elementary"	3397.23913043478	8.65217391304348	15	13.0869565217391	6.89130434782609
"947"	2003	71738	"Trinity"	"Junction City Elementary"	1	1.39130434782609	1.39130434782609	1.39130434782609	1.39130434782609
"948"	2003	71746	"Trinity"	"Lewiston Elementary"	2674.95652173913	6.91304347826087	7.43478260869565	8.17391304347826	7.60869565217391
"949"	2003	71761	"Trinity"	"Trinity Center Elementary"	1	1.36363636363636	1.36363636363636	1.36363636363636	1.36363636363636
"950"	2003	71779	"Trinity"	"Trinity Union High"	1460.74814814815	13.3555555555556	10.2666666666667	14.3111111111111	11.562962962963
"951"	2003	71787	"Trinity"	"Weaverville Elementary"	2523.38983050847	10.0677966101695	9.84745762711864	8.78813559322034	10.0932203389831
"952"	2003	73833	"Trinity"	"Southern Trinity Joint Unified"	1735.32835820896	4.98507462686567	6.08955223880597	7.78606965174129	6.39303482587065
"953"	2003	75028	"Trinity"	"Mountain Valley Unified"	2121.94366197183	10.1924882629108	9.43661971830986	9.6150234741784	8.35680751173709
"954"	2003	10546	"Tulare"	"Tulare Co. Office of Education"	1599.47290640394	4.19704433497537	7.2512315270936	10.2758620689655	9.12315270935961
"955"	2003	71795	"Tulare"	"Allensworth Elementary"	1701.17391304348	2.80434782608696	9.02173913043478	8.39130434782609	5.78260869565217
"956"	2003	71803	"Tulare"	"Alpaugh Unified"	2359.87804878049	3.3780487804878	9.68292682926829	8.36585365853658	12.6463414634146
"957"	2003	71811	"Tulare"	"Alta Vista Elementary"	2642.36	6.06	12.14	8.94	11.6
"958"	2003	71829	"Tulare"	"Buena Vista Elementary"	3344.79545454545	11.7045454545455	8.86363636363636	12.7272727272727	9.29545454545454
"959"	2003	71837	"Tulare"	"Burton Elementary"	3020.47857142857	13.6571428571429	8.49285714285714	13.5	9.99285714285714
"960"	2003	71845	"Tulare"	"Citrus South Tule Elementary"	1	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429
"961"	2003	71852	"Tulare"	"Columbine Elementary"	3386.08695652174	11.1086956521739	12.3478260869565	13.1739130434783	10.1521739130435
"962"	2003	71860	"Tulare"	"Cutler-Orosi Joint Unified"	1860.0387409201	5.15980629539952	9.07021791767554	12.455205811138	14.0774818401937
"963"	2003	71894	"Tulare"	"Ducor Union Elementary"	2594.10869565217	5.73913043478261	7.60869565217391	10.0652173913043	9.21739130434783
"964"	2003	71902	"Tulare"	"Earlimart Elementary"	2642.06603773585	7.92452830188679	10.7169811320755	9.20754716981132	13.7924528301887
"965"	2003	71910	"Tulare"	"Exeter Union Elementary"	2425.77049180328	9.13934426229508	7.0327868852459	10.4590163934426	5.77049180327869
"966"	2003	71928	"Tulare"	"Exeter Union High"	1728.32911392405	5.82278481012658	14.4367088607595	18.3670886075949	19.5
"967"	2003	71944	"Tulare"	"Hope Elementary"	1780.56818181818	5.81818181818182	6.70454545454545	7.52272727272727	5.56818181818182
"968"	2003	71951	"Tulare"	"Hot Springs Elementary"	1	1.37777777777778	1.37777777777778	1.37777777777778	1.37777777777778
"969"	2003	71969	"Tulare"	"Kings River Union Elementary"	3120.86956521739	11.0652173913043	12.7608695652174	13.8478260869565	11.9347826086957
"970"	2003	71985	"Tulare"	"Liberty Elementary"	2967.45833333333	8.45833333333333	8.1875	13	8.1875
"971"	2003	71993	"Tulare"	"Lindsay Unified"	2151.54098360656	7.21967213114754	7.89836065573771	13.183606557377	12.4950819672131
"972"	2003	72009	"Tulare"	"Monson-Sultana Joint Union Elementary"	3153.28260869565	14.1739130434783	6.91304347826087	16.0434782608696	12.7391304347826
"973"	2003	72017	"Tulare"	"Oak Valley Union Elementary"	3048.64583333333	9.6875	9.83333333333333	14.6875	12.6666666666667
"974"	2003	72025	"Tulare"	"Outside Creek Elementary"	3081.63043478261	12.0434782608696	13.4347826086957	12.2826086956522	6.78260869565217
